Steps,Policy/Entropy,Environment/Lesson,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate
4160000,1.6738499,12.0,-0.27154067648678193,210.57777777777778,0.02362415,-0.27154079675674436,0.0028625904,0.06767464,0.00017534506
4170000,1.6573852,12.0,-0.06501301164811879,195.86274509803923,0.0407237,-0.0463400387763977,0.0035110153,0.06933458,0.00017505788
4180000,1.6330363,12.0,-0.2213261832354313,207.91489361702128,0.026035678,-0.2375208946565787,0.004692331,0.06704798,0.00017473659
4190000,1.6082824,12.0,-0.19470506481145725,210.32692307692307,0.032589417,-0.19470518368941087,0.0030380115,0.06623941,0.00017444797
4200000,1.5740018,12.0,-0.2914469059376808,213.1818181818182,0.014505841,-0.2750000565551048,0.0039015885,0.069291234,0.00017416537
4210000,1.6134684,12.0,-0.46279838570761817,224.41860465116278,0.0020093417,-0.4627674998239029,0.0029673628,0.07030884,0.00017384689
4220000,1.6189866,12.0,-0.2556231263316358,214.30434782608697,0.01177645,-0.2780073019473449,0.002735686,0.06659743,0.00017352893
4230000,1.6501417,12.0,-0.6405713611692634,229.8095238095238,-0.009467967,-0.6249845589316169,0.0013204748,0.06254406,0.00017324158
4240000,1.6995801,12.0,-0.671666600513907,234.36363636363637,-0.012939112,-0.6716667325659231,0.0015873483,0.06853451,0.00017295932
4250000,1.7177523,12.0,-0.7395475521639344,236.76190476190476,-0.021974914,-0.7395476862078622,0.0011795791,0.065797344,0.00017264635
4260000,1.7511824,12.0,-0.6698749328730628,234.475,-0.017781837,-0.6614103271411016,0.0009391775,0.07082813,0.00017233023
4270000,1.7456435,12.0,-0.5800078702658149,232.54761904761904,-0.0073826895,-0.5897752594116122,0.0017866812,0.06319122,0.00017203859
4280000,1.7785683,12.0,-0.7462557464415684,237.2093023255814,-0.025500396,-0.7462558794853299,0.0012281484,0.07026316,0.00017175215
4290000,1.7967689,12.0,-0.6945796446955722,237.17391304347825,-0.014019489,-0.687822292248408,0.00085319916,0.070037216,0.00017143556
4300000,1.7885878,12.0,-0.5963582679629326,228.575,-0.011413627,-0.6230667263269425,0.0012260501,0.071056284,0.00017115199
4310000,1.7995465,12.0,-0.812578880767289,240.94736842105263,-0.027757952,-0.7899573368903918,0.0009890344,0.06412457,0.00017086367
4320000,1.8190125,12.0,-0.9485735753605272,247.11627906976744,-0.036286347,-0.9473492836668378,0.00035700487,0.07215792,0.00017054623
4330000,1.7984818,12.0,-0.9984272816994538,248.0,-0.04051553,-0.9984667427837849,6.4545005e-05,0.07014034,0.00017022838
4340000,1.7831496,12.0,-0.99845447672785,248.0,-0.04011483,-0.9984806956246842,1.9001176e-05,0.0745742,0.00016994149
4350000,1.7989738,12.0,-0.9984560716211012,248.0,-0.039479546,-0.9984562161721682,1.1756459e-05,0.068771765,0.00016965468
4360000,1.8190533,12.0,-0.9984272816994538,248.0,-0.03989815,-0.9984000757336616,1.3474477e-05,0.068408094,0.00016933595
4370000,1.8467537,12.0,-0.937315246606296,246.21621621621622,-0.03718841,-0.9355741490920385,0.00027301378,0.07064443,0.00016905017
4380000,1.8402579,12.0,-0.9737906289330229,247.62790697674419,-0.03825107,-0.973821782788565,0.00026568008,0.067463376,0.0001687643
4390000,1.7873517,12.0,-0.9721544031905601,247.5121951219512,-0.039028805,-0.9721545482554087,4.5011202e-05,0.06539831,0.00016844553
4400000,1.8365859,12.0,-0.9983930936656319,248.0,-0.03963976,-0.9983590497420385,5.3316876e-06,0.06773464,0.00016815215
4410000,1.8293114,12.0,-0.8590582627686671,244.35,-0.03216013,-0.862496009687098,0.0003815806,0.071999624,0.00016786242
4420000,1.8357532,12.0,-0.9711249307496473,247.375,-0.037619464,-0.9704530674677628,0.00029786018,0.068622425,0.00016754205
4430000,1.808757,12.0,-0.9685771667637022,246.58536585365854,-0.03835814,-0.9685122690549711,0.0001381182,0.066123106,0.00016725388
4440000,1.8353463,12.0,-0.998466597951483,248.0,-0.03858738,-0.9985041393012535,5.3420565e-05,0.07143724,0.00016696836
4450000,1.7970988,12.0,-0.972341200630624,247.38095238095238,-0.03808695,-0.9717317819595337,0.00018891499,0.07390584,0.00016665003
4460000,1.8034945,12.0,-0.998518449804073,248.0,-0.039945927,-0.9984865599387401,6.470406e-06,0.064645745,0.00016633158
4470000,1.7855793,12.0,-0.9985425669353368,248.0,-0.039929494,-0.9985427100991093,3.7131263e-06,0.06784845,0.00016604473
4480000,1.7506776,12.0,-0.9985945258679724,248.0,-0.039717432,-0.9985946690714037,3.7342095e-06,0.069385424,0.00016575796
4490000,1.7565777,12.0,-0.9985425669407515,248.0,-0.040263385,-0.9985427094060321,4.560171e-06,0.06583102,0.00016543911
4500000,1.7375003,12.0,-0.9984560716394825,248.0,-0.03985931,-0.9984562138193532,3.0479514e-06,0.072368816,0.0001651522
4510000,1.7473258,12.0,-0.9985396138148471,248.0,-0.040209368,-0.9985397571609134,5.4046204e-06,0.06766688,0.00016486531
4520000,1.7734162,12.0,-0.9985945258742651,248.0,-0.040118184,-0.9985556287897958,3.5679143e-06,0.06484028,0.00016454654
4530000,1.7397735,12.0,-0.9985453858177855,248.0,-0.040327094,-0.9985778530438741,4.9195714e-06,0.07407279,0.00016425787
4540000,1.7877662,12.0,-0.9985613347901228,248.0,-0.0396389,-0.9985614771905699,4.113558e-06,0.06937651,0.00016396919
4550000,1.7380853,12.0,-0.9984999312786386,248.0,-0.03976956,-0.9985000744462014,7.5310913e-06,0.07189508,0.0001636505
4560000,1.7271787,12.0,-0.9985262470773274,248.0,-0.03915307,-0.9985225957793158,6.3429616e-06,0.07050735,0.00016333154
4570000,1.6996052,12.0,-0.9985690369588754,248.0,-0.039487924,-0.9985715037300473,5.701013e-06,0.06289306,0.00016304477
4580000,1.6924343,12.0,-0.998601557295088,248.0,-0.039794795,-0.9986016997476903,4.961466e-06,0.068105206,0.00016275789
4590000,1.7072947,12.0,-0.9984443757317162,248.0,-0.04046732,-0.998439098276743,8.127651e-06,0.06292311,0.00016243916
4600000,1.6494231,12.0,-0.998596422502918,248.0,-0.040018976,-0.998598364683298,7.822091e-06,0.062689215,0.00016215214
4610000,1.6669977,12.0,-0.9984956577790376,248.0,-0.04047217,-0.9984958003728818,8.299101e-06,0.065200016,0.00016186165
4620000,1.6477258,12.0,-0.9986015572894092,248.0,-0.039981823,-0.9985667407512665,4.105713e-06,0.06690547,0.00016153755
4630000,1.6449448,12.0,-0.9985665979387705,248.0,-0.040041946,-0.9986017012014622,1.2308137e-05,0.063999444,0.0001612485
4640000,1.6715742,12.0,-0.9985039963262019,248.0,-0.039850347,-0.9985041385743676,5.6699973e-06,0.06648601,0.00016096004
4650000,1.6209319,12.0,-0.9984911593522778,248.0,-0.040828478,-0.9984913021326065,5.747849e-06,0.066684626,0.00016063915
4660000,1.618635,12.0,-0.9985982218745332,248.0,-0.04019778,-0.998598364683298,4.8078996e-06,0.06942977,0.00016035215
4670000,1.6283726,12.0,-0.9984999312844594,248.0,-0.039901923,-0.9985299882216331,6.897722e-06,0.06987986,0.00016006385
4680000,1.6835485,12.0,-0.9985453858177855,248.0,-0.040096346,-0.9985185934437646,2.6870284e-06,0.06545974,0.00015974282
4690000,1.6984471,12.0,-0.9985224538092577,248.0,-0.039650112,-0.9985225957793158,3.637998e-06,0.06781831,0.00015945606
4700000,1.6158211,12.0,-0.9985150827930986,248.0,-0.03956207,-0.9985427100991093,2.5242457e-06,0.06895049,0.00015916911
4710000,1.6379935,12.0,-0.9985925238708862,248.0,-0.039928757,-0.9985586324253598,3.9030956e-06,0.067555994,0.0001588474
4720000,1.5800872,12.0,-0.9985690369645542,248.0,-0.040440656,-0.998569180325764,5.501955e-06,0.06786622,0.00015852787
4730000,1.5797282,12.0,-0.998596422502918,248.0,-0.04009017,-0.9986307049119795,3.346799e-06,0.06872659,0.000158241
4740000,1.5861946,12.0,-0.9984495436859339,248.0,-0.039763756,-0.9984243166717616,3.5586527e-06,0.067054115,0.00015795109
4750000,1.6125405,12.0,-0.9985964225090452,248.0,-0.03978882,-0.9985965647195515,1.9640038e-06,0.06774605,0.00015763154
4760000,1.5891821,12.0,-0.9984761217575786,248.0,-0.039783515,-0.9984762647322246,2.6269158e-06,0.06516345,0.00015734095
4770000,1.5593574,12.0,-0.998632409908355,248.0,-0.040450104,-0.9985965647195515,3.6460297e-06,0.06644156,0.00015705406
4780000,1.5808443,12.0,-0.9985332646057941,248.0,-0.039907746,-0.9985691810526499,1.6016487e-06,0.07070034,0.00015673533
4790000,1.5840774,12.0,-0.9985690369759118,248.0,-0.040113557,-0.9985667400062084,2.0745447e-06,0.07358934,0.00015644472
4800000,1.556182,12.0,-0.9984614697392457,248.0,-0.040516607,-0.9984667412936687,2.7896078e-06,0.06980955,0.0001561558
4810000,1.5467945,12.0,-0.9985640338466814,248.0,-0.04006684,-0.9985641760703845,4.390501e-06,0.06792478,0.00015583524
4820000,1.5391476,12.0,-0.9985332646116148,248.0,-0.04063683,-0.9985334075987339,2.4142114e-06,0.060214337,0.00015554854
4830000,1.5296144,12.0,-0.9986015572837305,248.0,-0.04011787,-0.9985667414963245,3.5132093e-06,0.07117298,0.00015526159
4840000,1.5146254,12.0,-0.9985078677945283,248.0,-0.040178657,-0.9985397564513343,2.1667936e-06,0.06850083,0.00015494287
4850000,1.51039,12.0,-0.9985298458128594,248.0,-0.03998852,-0.9985299882216331,1.7155169e-06,0.070347376,0.00015465319
4860000,1.5391659,12.0,-0.9984911593522778,248.0,-0.040250015,-0.9984958003728818,9.819248e-07,0.06734161,0.00015436538
4870000,1.5432923,12.0,-0.9985690369645542,248.0,-0.040111728,-0.9985334075987339,9.224239e-07,0.06554651,0.0001540465
4880000,1.5553788,12.0,-0.9985332646116148,248.0,-0.039799616,-0.998569180325764,9.694197e-07,0.06865701,0.00015372789
4890000,1.4930007,12.0,-0.9985735746869427,248.0,-0.040098626,-0.998603248880023,1.5340504e-06,0.06522775,0.00015344101
4900000,1.5032756,12.0,-0.9985584898386151,248.0,-0.039915152,-0.9984865599387401,8.687968e-07,0.070124134,0.00015315416
4910000,1.4690485,12.0,-0.9985332646116148,248.0,-0.04008854,-0.9985667414963245,9.313968e-07,0.06554279,0.00015283539
4920000,1.5189366,12.0,-0.9984864177736076,248.0,-0.03988621,-0.9984913013483349,1.4433842e-06,0.06673531,0.0001525485
4930000,1.470239,12.0,-0.9985735746815281,248.0,-0.040022206,-0.9985737183759379,7.5566044e-07,0.07040644,0.00015225858
4940000,1.4998075,12.0,-0.9985332646174356,248.0,-0.03992768,-0.9985641760703845,7.332578e-07,0.07364056,0.00015193391
4950000,1.440174,12.0,-0.9985039963205231,248.0,-0.040036716,-0.9984762647322246,1.01262e-06,0.06864557,0.00015164477
4960000,1.415262,12.0,-0.9985982218805032,248.0,-0.040113024,-0.9985614764062982,2.5094673e-06,0.062464863,0.00015135786
4970000,1.429447,12.0,-0.9985332646057941,248.0,-0.040071737,-0.9985691810526499,2.2761774e-06,0.06573167,0.0001510391
4980000,1.4338808,12.0,-0.9986332646047231,248.0,-0.040101405,-0.9986334078013896,1.0714571e-06,0.07250725,0.0001507522
4990000,1.4110531,12.0,-0.9984332646185067,248.0,-0.03952548,-0.9984334073960781,1.7006314e-06,0.066722795,0.00015046542
5000000,1.3866882,12.0,-0.9985365166453781,248.0,-0.03954972,-0.9985667407512665,2.36268e-06,0.070594296,0.00015014666
5010000,1.3608334,12.0,-0.9985262470712003,248.0,-0.040154293,-0.9984958003728818,1.2386238e-06,0.065376855,0.00014982793
5020000,1.352087,12.0,-0.9985396138203907,248.0,-0.039727125,-0.998600073903799,1.7881848e-06,0.06863711,0.00014954092
5030000,1.2960848,12.0,-0.9985982218685632,248.0,-0.040052377,-0.9985366601769518,1.2756326e-06,0.0690289,0.00014925412
5040000,1.2969285,12.0,-0.9985396138203907,248.0,-0.039822645,-0.998569179598878,1.3490032e-06,0.06444234,0.00014893543
5050000,1.2491742,12.0,-0.9984864177736076,248.0,-0.040310897,-0.9984562138193532,1.2619433e-06,0.07121984,0.00014864851
5060000,1.2715553,12.0,-0.9985078677889847,248.0,-0.039933603,-0.9985334075987339,1.0922229e-06,0.06382975,0.00014836167
5070000,1.3207613,12.0,-0.9986305619036225,248.0,-0.040103137,-0.9985614771905699,1.7301693e-06,0.070093445,0.00014804282
5080000,1.3052244,12.0,-0.9985425669299222,248.0,-0.040314864,-0.9985758330334317,2.3643463e-06,0.06896025,0.00014775593
5090000,1.356308,12.0,-0.9985665979504119,248.0,-0.040046677,-0.998529987457471,7.6647603e-07,0.07241537,0.00014746835
5100000,1.3458211,12.0,-0.9984956577730676,248.0,-0.039960016,-0.998533408343792,1.8140794e-06,0.07145948,0.00014714662
5110000,1.3716671,12.0,-0.9985613347901228,248.0,-0.03991882,-0.9985614771905699,1.5002788e-06,0.06529877,0.00014685885
5120000,1.2576121,12.0,-0.9984956577790376,248.0,-0.040476296,-0.9984958003728818,1.3703996e-06,0.072358675,0.00014656912
5130000,1.3254915,12.0,-0.998577709051056,248.0,-0.039568815,-0.9986061352220449,2.6054836e-06,0.06586633,0.00014625034
5140000,1.284229,12.0,-0.9984956577790376,248.0,-0.039647143,-0.9984958003728818,2.1664696e-06,0.0666139,0.0001459317
5150000,1.2353868,12.0,-0.998569036970233,248.0,-0.040189143,-0.9985397564513343,1.5106225e-06,0.06660889,0.0001456447
5160000,1.2386853,12.0,-0.9985613347839957,248.0,-0.03997765,-0.9985614779748415,1.4087349e-06,0.06500827,0.0001453579
5170000,1.2236236,12.0,-0.9985665979445912,248.0,-0.03966244,-0.998598364683298,9.408297e-07,0.07284707,0.00014503908
5180000,1.105212,12.0,-0.9985613347839957,248.0,-0.039963037,-0.9985263904458598,9.1402705e-07,0.06879326,0.00014475037
5190000,1.0887713,12.0,-0.9985425669353368,248.0,-0.04009052,-0.998545528812842,7.6558865e-07,0.07279049,0.00014446155
5200000,1.1133021,12.0,-0.9984560716394825,248.0,-0.039951228,-0.9984562138193532,8.155251e-07,0.06657447,0.00014414286
5210000,1.131591,12.0,-0.9985396138203907,248.0,-0.03979081,-0.9985366594500658,6.0675916e-07,0.06849432,0.00014385414
5220000,1.1932572,12.0,-0.9985613347901228,248.0,-0.03971984,-0.9985641760703845,1.0356125e-06,0.06160731,0.00014356233
5230000,1.1632593,12.0,-0.9985713598407095,248.0,-0.04007859,-0.9986017012014622,1.4724901e-06,0.06700737,0.0001432429
5240000,1.1675118,12.0,-0.9985332646174356,248.0,-0.039990433,-0.9985334068536759,9.509677e-07,0.070866,0.000142956
5250000,1.0913488,12.0,-0.9984614697452157,248.0,-0.03977321,-0.9984334073960781,1.0874204e-06,0.06652736,0.000142667
5260000,1.2213535,12.0,-0.9986340776142641,248.0,-0.04018251,-0.9986334078013896,1.6314185e-06,0.06591197,0.00014234665
5270000,1.2627454,12.0,-0.998486417767315,248.0,-0.040109057,-0.9984913021326065,8.466511e-07,0.06678529,0.00014205986
5280000,1.3379271,12.0,-0.998666597930931,248.0,-0.04017684,-0.998634995449157,8.2790336e-07,0.06378739,0.00014177276
5290000,1.3903873,12.0,-0.9984614697511857,248.0,-0.03957094,-0.9985000737011432,1.2766845e-06,0.067622066,0.00014145413
5300000,1.3514285,12.0,-0.9984805514375398,248.0,-0.039984077,-0.9985366594500658,1.6395312e-06,0.06781194,0.00014113232
5310000,1.3410031,12.0,-0.998518449804073,248.0,-0.03954166,-0.9984562138193532,1.4869247e-06,0.071291134,0.00014084467
5320000,1.3964713,12.0,-0.9985425669353368,248.0,-0.0397731,-0.9985397571609134,1.6817224e-06,0.07484452,0.00014055781
5330000,1.413888,12.0,-0.9985925238708862,248.0,-0.039745107,-0.9985946682659356,1.2638761e-06,0.07262806,0.00014023905
5340000,1.3569093,12.0,-0.9985506559124865,248.0,-0.03952584,-0.9985185927814908,1.8345047e-06,0.065228686,0.00013995217
5350000,1.4234964,12.0,-0.9985554868342459,248.0,-0.04017773,-0.9985946690714037,1.3313713e-06,0.069151655,0.00013966317
5360000,1.3784412,12.0,-0.9984999312786386,248.0,-0.0400994,-0.9985000744462014,1.3771913e-06,0.07121892,0.00013934294
5370000,1.364993,12.0,-0.9985584898449078,248.0,-0.040163502,-0.9985556287897958,1.7149991e-06,0.06768115,0.000139056
5380000,1.4438807,12.0,-0.9985735746761134,248.0,-0.04015968,-0.9985758330334317,1.1697659e-06,0.074465536,0.00013876907
5390000,1.3780526,12.0,-0.9985690369759118,248.0,-0.039655358,-0.9985334061086177,1.8696326e-06,0.0690337,0.00013845036
5400000,1.341266,12.0,-0.998438955676492,248.0,-0.039616566,-0.9984716191524412,1.5064437e-06,0.06314771,0.00013813165
5410000,1.343879,12.0,-0.9985982218745332,248.0,-0.039933037,-0.998600073903799,1.713076e-06,0.068170644,0.00013784472
5420000,1.4091146,12.0,-0.998522453802965,248.0,-0.039739013,-0.998522596584784,9.646824e-07,0.06563439,0.00013755786
5430000,1.3769039,12.0,-0.998604582433134,248.0,-0.04002712,-0.9985715030204683,8.632228e-07,0.07247046,0.00013723908
5440000,1.3846529,12.0,-0.9984999312844594,248.0,-0.03974687,-0.9985334075987339,1.0394741e-06,0.06492959,0.00013695039
5450000,1.3737097,12.0,-0.9985332646116148,248.0,-0.03984798,-0.9985366594500658,8.3987015e-07,0.06837774,0.00013666089
5460000,1.3270392,12.0,-0.9985184497976055,248.0,-0.039820272,-0.9985185927814908,1.0312706e-06,0.067108564,0.0001363392
5470000,1.3070279,12.0,-0.9985453858230771,248.0,-0.039910708,-0.998545528812842,8.2899425e-07,0.062413216,0.00013605125
5480000,1.3404694,12.0,-0.9985925238708862,248.0,-0.039625566,-0.9985926664537854,1.2396898e-06,0.06946468,0.00013576167
5490000,1.3387347,12.0,-0.9985150827930986,248.0,-0.03996864,-0.9985117025153581,1.3082529e-06,0.06605048,0.0001354429
5500000,1.3243483,12.0,-0.9984956577850076,248.0,-0.039911915,-0.9984957996087197,1.3877586e-06,0.07462127,0.00013515606
5510000,1.3640956,12.0,-0.9985365166396993,248.0,-0.039927892,-0.9985397571609134,1.5500406e-06,0.07265495,0.00013486911
5520000,1.4376389,12.0,-0.9985964225090452,248.0,-0.03996124,-0.9985965647195515,8.344159e-07,0.06580052,0.0001345503
5530000,1.4059066,12.0,-0.9985365166396993,248.0,-0.040196076,-0.9985366601769518,8.0066593e-07,0.071922846,0.00013425975
5540000,1.4702586,12.0,-0.9986015572894092,248.0,-0.04028274,-0.9986000746488571,1.2078992e-06,0.06050412,0.00013396682
5550000,1.4224626,12.0,-0.998466597951483,248.0,-0.03967435,-0.9984667405486107,1.5537762e-06,0.06982945,0.00013364361
5560000,1.46217,12.0,-0.9985298458068894,248.0,-0.040235296,-0.9985334075987339,1.0198828e-06,0.06909545,0.00013335222
5570000,1.4301443,12.0,-0.9985613347901228,248.0,-0.039972223,-0.9985614771905699,1.2051681e-06,0.07076616,0.00013306536
5580000,1.4079771,12.0,-0.9985396138148471,248.0,-0.04002338,-0.9985041393012535,1.9496931e-06,0.067458995,0.00013274289
5590000,1.4208467,12.0,-0.9985332646174356,248.0,-0.03998371,-0.9985667407512665,1.4207752e-06,0.065977246,0.00013245226
5600000,1.3778187,12.0,-0.9985425669353368,248.0,-0.039898943,-0.998545528812842,1.4644103e-06,0.07295921,0.00013216535
5610000,1.3927205,12.0,-0.9985523122362793,248.0,-0.040316235,-0.9985524543694088,1.824577e-06,0.06662906,0.00013184661
5620000,1.3743834,12.0,-0.9984805514375398,248.0,-0.040533986,-0.9984806942385297,1.8663166e-06,0.06670909,0.00013152792
5630000,1.3855529,12.0,-0.9986305619036225,248.0,-0.040260877,-0.9985926664537854,1.6946922e-06,0.07226941,0.00013124096
5640000,1.3417908,12.0,-0.9985425669299222,248.0,-0.040152274,-0.9985758330334317,1.6525904e-06,0.06801242,0.00013095417
5650000,1.368206,12.0,-0.9985365166510569,248.0,-0.03967711,-0.9984957996087197,1.3996893e-06,0.07408033,0.00013063537
5660000,1.3689407,12.0,-0.9985298458068894,248.0,-0.039780945,-0.998569180325764,1.7010203e-06,0.068579406,0.00013034842
5670000,1.4346449,12.0,-0.9985554868407134,248.0,-0.04013258,-0.9985524543694088,1.2525405e-06,0.069611385,0.0001300616
5680000,1.3972284,12.0,-0.998511559183731,248.0,-0.03985772,-0.9985152259469032,1.499696e-06,0.06687328,0.00012974285
5690000,1.3826103,12.0,-0.998601557295088,248.0,-0.04046301,-0.998600073903799,1.3427494e-06,0.067936786,0.000129456
5700000,1.3202358,12.0,-0.9984714759956682,248.0,-0.04001705,-0.9984762647322246,1.5840609e-06,0.06800972,0.00012916623
5710000,1.3564465,12.0,-0.9985640338407114,248.0,-0.04011324,-0.9985965655038231,1.6827549e-06,0.06627561,0.00012884664
5720000,1.3346393,12.0,-0.9985262470712003,248.0,-0.039490588,-0.9984958003728818,1.7601445e-06,0.06602434,0.00012852787
5730000,1.3568621,12.0,-0.9986665979318786,248.0,-0.039579887,-0.9986667416989803,1.1615108e-06,0.06412024,0.00012824101
5740000,1.3046149,12.0,-0.998438955676492,248.0,-0.040236585,-0.9984334073960781,1.8454917e-06,0.06840701,0.00012795404
5750000,1.3028649,12.0,-0.998569036970233,248.0,-0.039965954,-0.998569179598878,1.4059804e-06,0.06689374,0.00012763313
5760000,1.2473449,12.0,-0.9984911593522778,248.0,-0.040414184,-0.9984958003728818,1.910223e-06,0.067428924,0.00012734467
5770000,1.2342402,12.0,-0.9985713598517967,248.0,-0.039883435,-0.9985715023108891,1.4843715e-06,0.07394208,0.00012705782
5780000,1.256972,12.0,-0.9985262470712003,248.0,-0.039770972,-0.9985263896615881,1.5270083e-06,0.06466909,0.0001267384
5790000,1.2929697,12.0,-0.9985453858177855,248.0,-0.04012945,-0.9985737183759379,1.4561272e-06,0.068279475,0.00012644856
5800000,1.3536623,12.0,-0.9985584898386151,248.0,-0.04003034,-0.9984865599387401,1.6328773e-06,0.07096968,0.0001261617
5810000,1.3755505,12.0,-0.9984999312786386,248.0,-0.039671205,-0.9985366601769518,9.4408614e-07,0.06818509,0.00012584294
5820000,1.4135467,12.0,-0.9985584898449078,248.0,-0.039822776,-0.9985556287897958,1.185432e-06,0.06661236,0.00012555227
5830000,1.3923386,12.0,-0.9985425669299222,248.0,-0.04019563,-0.9985455294901674,9.404565e-07,0.063982844,0.00012526524
5840000,1.4127307,12.0,-0.9985665979504119,248.0,-0.039791483,-0.9985641760703845,8.897925e-07,0.066893384,0.00012494654
5850000,1.4023163,12.0,-0.998511559183731,248.0,-0.040141072,-0.9985152259469032,1.2124577e-06,0.07426726,0.00012465693
5860000,1.3686492,12.0,-0.9985945258742651,248.0,-0.040121384,-0.9985926664537854,1.3112374e-06,0.066834815,0.0001243692
5870000,1.3543634,12.0,-0.9984614697452157,248.0,-0.03997746,-0.9984667405486107,1.0593012e-06,0.067605,0.0001240444
5880000,1.3616489,12.0,-0.9986332646047231,248.0,-0.040134747,-0.9986334078013896,1.4990127e-06,0.068916194,0.00012375596
5890000,1.3471812,12.0,-0.998511559183731,248.0,-0.039946876,-0.9985117025153581,1.1394045e-06,0.06743241,0.00012346917
5900000,1.3766631,12.0,-0.9985613347901228,248.0,-0.040452626,-0.9985614771905699,9.2274956e-07,0.06508874,0.00012314813
5910000,1.4001027,12.0,-0.9984999312786386,248.0,-0.04002927,-0.9985000744462014,9.549428e-07,0.063039035,0.00012282786
5920000,1.4030354,12.0,-0.9985613347901228,248.0,-0.040068485,-0.9985614771905699,1.0813417e-06,0.06563083,0.00012254095
5930000,1.4130694,12.0,-0.9985332646116148,248.0,-0.040086757,-0.9985334075987339,1.2985823e-06,0.06799227,0.00012225402
5940000,1.4143856,12.0,-0.9985425669407515,248.0,-0.039919164,-0.9985427094060321,1.39191e-06,0.07196239,0.000121935365
5950000,1.3666656,12.0,-0.9984999312786386,248.0,-0.03982549,-0.9985000744462014,7.167685e-07,0.06527174,0.00012164852
5960000,1.3943641,12.0,-0.9985365166453781,248.0,-0.040189624,-0.998598364683298,1.1869163e-06,0.070032716,0.000121361656
5970000,1.430923,12.0,-0.9985224538092577,248.0,-0.039984714,-0.9984616117599683,9.307545e-07,0.060751475,0.00012104289
5980000,1.4050455,12.0,-0.9986665979255164,248.0,-0.039971136,-0.9986349961587361,1.0291478e-06,0.0764008,0.00012075313
5990000,1.4348751,12.0,-0.9985224538092577,248.0,-0.039869674,-0.9985614771905699,8.6284234e-07,0.06775336,0.00012046543
6000000,1.4362533,12.0,-0.9984443757261726,248.0,-0.039589345,-0.9984445188726697,1.7457805e-06,0.06544501,0.00012014655
6010000,1.5149693,12.0,-0.9985554868407134,248.0,-0.039995465,-0.9985556287897958,7.766039e-07,0.06334408,0.000119857934
6020000,1.4261872,12.0,-0.9985425669353368,248.0,-0.039980754,-0.9985427100991093,5.0233655e-07,0.068665,0.00011956898
6030000,1.4220849,12.0,-0.9985665979445912,248.0,-0.03960186,-0.998598364683298,6.6879477e-07,0.069974095,0.00011925036
6040000,1.4026015,12.0,-0.9985425669353368,248.0,-0.03977444,-0.9985152259469032,7.119711e-07,0.07157071,0.0001189317
6050000,1.3758924,12.0,-0.9985224538092577,248.0,-0.03990488,-0.9985556287897958,6.103442e-07,0.061901905,0.00011864476
6060000,1.3926654,12.0,-0.9985365166396993,248.0,-0.039940707,-0.9985080113013586,6.182423e-07,0.07352516,0.00011835785
6070000,1.3215936,12.0,-0.9985523122362793,248.0,-0.039895386,-0.9985524543694088,9.381814e-07,0.07073011,0.000118039025
6080000,1.3551106,12.0,-0.9985506559074249,248.0,-0.040053282,-0.9985778530438741,6.6086477e-07,0.070476584,0.000117750395
6090000,1.3316636,12.0,-0.9985224538092577,248.0,-0.040111262,-0.9984913013483349,5.0873666e-07,0.07464336,0.00011746171
6100000,1.328584,12.0,-0.9985713598462531,248.0,-0.039976995,-0.9985715030204683,4.353768e-07,0.06787087,0.00011714067
6110000,1.311325,12.0,-0.9985224538092577,248.0,-0.0397107,-0.9985556287897958,5.247353e-07,0.07351974,0.000116852265
6120000,1.3222575,12.0,-0.9985396138148471,248.0,-0.040076405,-0.9985117025153581,4.822788e-07,0.07227905,0.000116564624
6130000,1.3050774,12.0,-0.9985999312775675,248.0,-0.04024441,-0.998600073903799,4.775766e-07,0.06579327,0.00011624056
6140000,1.319656,12.0,-0.9984443757261726,248.0,-0.03995629,-0.9984445188726697,4.1316298e-07,0.06968174,0.00011595225
6150000,1.3077041,12.0,-0.9986315102218405,248.0,-0.039815195,-0.9986316530328048,2.5434542e-07,0.0679425,0.00011566533
6160000,1.2542887,12.0,-0.9984956577790376,248.0,-0.03998875,-0.9984913021326065,6.845473e-07,0.067376755,0.00011534653
6170000,1.3220406,12.0,-0.9986340776085854,248.0,-0.03989105,-0.998634995449157,3.4283846e-07,0.06763622,0.00011502786
6180000,1.3189828,12.0,-0.998471476001347,248.0,-0.039694488,-0.9984667405486107,3.4620032e-07,0.06371178,0.00011474106
6190000,1.3301253,12.0,-0.9985298458128594,248.0,-0.039990425,-0.9985334068536759,3.7044506e-07,0.067018226,0.00011445406
6200000,1.3429252,12.0,-0.9985332646116148,248.0,-0.03995826,-0.9985299889857953,5.1868153e-07,0.066970296,0.000114135364
6210000,1.3005326,12.0,-0.9985332646174356,248.0,-0.04029867,-0.9985366587231799,8.3651605e-07,0.07508317,0.000113848466
6220000,1.3627318,12.0,-0.9985690369645542,248.0,-0.0400038,-0.9985334075987339,2.848142e-07,0.06480752,0.00011356155
6230000,1.4008951,12.0,-0.9986015572894092,248.0,-0.040068027,-0.998634995449157,3.2730964e-07,0.06373537,0.000113237664
6240000,1.3906244,12.0,-0.9984911593522778,248.0,-0.03998168,-0.9984865607442083,4.2901087e-07,0.06860289,0.000112948605
