Steps,Policy/Entropy,Environment/Lesson,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward,Policy/Curiosity Reward
1800000,0.6773237,2.0,-0.22895965,0.0612438,0.0048001744,0.0967771,0.00024612842,0.05234742,0.080328465,-0.7405580743215978,229.90697674418604,-0.740558210500451,0.13674184525125596
1800000,0.6773237,2.0,-0.22895965,0.0612438,0.0048001744,0.0967771,0.00024612842,0.05234742,0.080328465,-0.7405580743215978,229.90697674418604,-0.740558210500451,0.13674184525125596
1810000,0.6965728,2.0,-0.29492655,0.05340912,0.0049341554,0.09984714,0.00024584134,0.048015464,0.06813888,-0.7138408426967957,227.8409090909091,-0.713840975002809,0.1257495393510908
1810000,0.6965728,2.0,-0.29492655,0.05340912,0.0049341554,0.09984714,0.00024584134,0.048015464,0.06813888,-0.7138408426967957,227.8409090909091,-0.713840975002809,0.1257495393510908
1810000,0.6965728,2.0,-0.29492655,0.05340912,0.0049341554,0.09984714,0.00024584134,0.048015464,0.06813888,-0.7138408426967957,227.8409090909091,-0.713840975002809,0.1257495393510908
1820000,0.6410093,2.0,-0.27272475,0.038549352,0.0067818724,0.10100822,0.0002455592,0.04711876,0.06347616,-0.6536740099079907,217.37777777777777,-0.6458333920348774,0.11058473541528326
1820000,0.6410093,2.0,-0.27272475,0.038549352,0.0067818724,0.10100822,0.0002455592,0.04711876,0.06347616,-0.6536740099079907,217.37777777777777,-0.6458333920348774,0.11058473541528326
1820000,0.6410093,2.0,-0.27272475,0.038549352,0.0067818724,0.10100822,0.0002455592,0.04711876,0.06347616,-0.6536740099079907,217.37777777777777,-0.6458333920348774,0.11058473541528326
1830000,0.6140782,2.0,-0.24295953,0.037688132,0.0055788355,0.10036317,0.00024524587,0.0513844,0.06872968,-0.6574538375964348,221.27659574468086,-0.6574823368102947,0.12049244651372762
1830000,0.6140782,2.0,-0.24295953,0.037688132,0.0055788355,0.10036317,0.00024524587,0.0513844,0.06872968,-0.6574538375964348,221.27659574468086,-0.6574823368102947,0.12049244651372762
1830000,0.6140782,2.0,-0.24295953,0.037688132,0.0055788355,0.10036317,0.00024524587,0.0513844,0.06872968,-0.6574538375964348,221.27659574468086,-0.6574823368102947,0.12049244651372762
1840000,0.62612796,2.0,-0.27899367,0.025130196,0.0056212978,0.101716205,0.00024493394,0.051941764,0.07476691,-0.6787235114564437,222.85365853658536,-0.6863095873878116,0.12325141366039004
1840000,0.62612796,2.0,-0.27899367,0.025130196,0.0056212978,0.101716205,0.00024493394,0.051941764,0.07476691,-0.6787235114564437,222.85365853658536,-0.6863095873878116,0.12325141366039004
1840000,0.62612796,2.0,-0.27899367,0.025130196,0.0056212978,0.101716205,0.00024493394,0.051941764,0.07476691,-0.6787235114564437,222.85365853658536,-0.6863095873878116,0.12325141366039004
1850000,0.65891665,2.0,-0.3064124,0.010112456,0.004334507,0.10340718,0.0002446515,0.053890977,0.10190936,-0.8356123358271149,242.06976744186048,-0.8317619810501734,0.14899613490949074
1850000,0.65891665,2.0,-0.3064124,0.010112456,0.004334507,0.10340718,0.0002446515,0.053890977,0.10190936,-0.8356123358271149,242.06976744186048,-0.8317619810501734,0.14899613490949074
1850000,0.65891665,2.0,-0.3064124,0.010112456,0.004334507,0.10340718,0.0002446515,0.053890977,0.10190936,-0.8356123358271149,242.06976744186048,-0.8317619810501734,0.14899613490949074
1860000,0.67834777,2.0,-0.29945064,0.013452069,0.0052397093,0.101246856,0.00024436243,0.048592307,0.08386415,-0.728051786021226,230.35555555555555,-0.733905862206998,0.12370170227191209
1860000,0.67834777,2.0,-0.29945064,0.013452069,0.0052397093,0.101246856,0.00024436243,0.048592307,0.08386415,-0.728051786021226,230.35555555555555,-0.733905862206998,0.12370170227191209
1860000,0.67834777,2.0,-0.29945064,0.013452069,0.0052397093,0.101246856,0.00024436243,0.048592307,0.08386415,-0.728051786021226,230.35555555555555,-0.733905862206998,0.12370170227191209
1870000,0.769004,2.0,-0.30194315,0.035625633,0.005006711,0.093377315,0.00024404765,0.056688033,0.13429295,-0.7480396166820789,227.02380952380952,-0.741926892501552,0.15275526409060125
1870000,0.769004,2.0,-0.30194315,0.035625633,0.005006711,0.093377315,0.00024404765,0.056688033,0.13429295,-0.7480396166820789,227.02380952380952,-0.741926892501552,0.15275526409060125
1870000,0.769004,2.0,-0.30194315,0.035625633,0.005006711,0.093377315,0.00024404765,0.056688033,0.13429295,-0.7480396166820789,227.02380952380952,-0.741926892501552,0.15275526409060125
1880000,0.82855403,2.0,-0.27234116,0.03554407,0.0055782,0.096414186,0.00024373303,0.052191913,0.11049899,-0.6334340459353096,220.62790697674419,-0.6417349102822217,0.12447499128227885
1880000,0.82855403,2.0,-0.27234116,0.03554407,0.0055782,0.096414186,0.00024373303,0.052191913,0.11049899,-0.6334340459353096,220.62790697674419,-0.6417349102822217,0.12447499128227885
1880000,0.82855403,2.0,-0.27234116,0.03554407,0.0055782,0.096414186,0.00024373303,0.052191913,0.11049899,-0.6334340459353096,220.62790697674419,-0.6417349102822217,0.12447499128227885
1890000,0.8542754,2.0,-0.2859401,0.038171794,0.004659597,0.094834566,0.00024344803,0.065705374,0.14534174,-0.7483635706223801,230.8181818181818,-0.7425427048705345,0.1738072739437569
1890000,0.8542754,2.0,-0.2859401,0.038171794,0.004659597,0.094834566,0.00024344803,0.065705374,0.14534174,-0.7483635706223801,230.8181818181818,-0.7425427048705345,0.1738072739437569
1890000,0.8542754,2.0,-0.2859401,0.038171794,0.004659597,0.094834566,0.00024344803,0.065705374,0.14534174,-0.7483635706223801,230.8181818181818,-0.7425427048705345,0.1738072739437569
1900000,0.806205,2.0,-0.22289671,0.05288845,0.0073819296,0.09715645,0.00024316472,0.061332475,0.1337822,-0.48661218665787304,201.6122448979592,-0.4968533927202225,0.14032079571858047
1900000,0.806205,2.0,-0.22289671,0.05288845,0.0073819296,0.09715645,0.00024316472,0.061332475,0.1337822,-0.48661218665787304,201.6122448979592,-0.4968533927202225,0.14032079571858047
1900000,0.806205,2.0,-0.22289671,0.05288845,0.0073819296,0.09715645,0.00024316472,0.061332475,0.1337822,-0.48661218665787304,201.6122448979592,-0.4968533927202225,0.14032079571858047
1910000,0.799079,2.0,-0.21790576,0.033739578,0.0042664167,0.09968894,0.00024285071,0.056613646,0.10141186,-0.7758256916051984,232.0,-0.7706124789493028,0.15069314576468842
1910000,0.799079,2.0,-0.21790576,0.033739578,0.0042664167,0.09968894,0.00024285071,0.056613646,0.10141186,-0.7758256916051984,232.0,-0.7706124789493028,0.15069314576468842
1910000,0.799079,2.0,-0.21790576,0.033739578,0.0042664167,0.09968894,0.00024285071,0.056613646,0.10141186,-0.7758256916051984,232.0,-0.7706124789493028,0.15069314576468842
1920000,0.7297153,2.0,-0.24074277,0.048697256,0.005565937,0.09640883,0.00024253856,0.05726872,0.11237596,-0.6974840635389444,226.28571428571428,-0.6975476897898174,0.14571182223014711
1920000,0.7297153,2.0,-0.24074277,0.048697256,0.005565937,0.09640883,0.00024253856,0.05726872,0.11237596,-0.6974840635389444,226.28571428571428,-0.6975476897898174,0.14571182223014711
1920000,0.7297153,2.0,-0.24074277,0.048697256,0.005565937,0.09640883,0.00024253856,0.05726872,0.11237596,-0.6974840635389444,226.28571428571428,-0.6975476897898174,0.14571182223014711
1930000,0.7528949,2.0,-0.2771444,0.08384259,0.00469692,0.09325279,0.00024222609,0.060884874,0.1180912,-0.762928506963709,230.73809523809524,-0.7683799155922824,0.16421750954590564
1930000,0.7528949,2.0,-0.2771444,0.08384259,0.00469692,0.09325279,0.00024222609,0.060884874,0.1180912,-0.762928506963709,230.73809523809524,-0.7683799155922824,0.16421750954590564
1930000,0.7528949,2.0,-0.2771444,0.08384259,0.00469692,0.09325279,0.00024222609,0.060884874,0.1180912,-0.762928506963709,230.73809523809524,-0.7683799155922824,0.16421750954590564
1940000,0.675301,2.0,-0.22308531,0.08672064,0.005539124,0.09805639,0.00024194407,0.06368502,0.121645585,-0.6804888250047548,224.04444444444445,-0.6732576387849721,0.15325313120477155
1940000,0.675301,2.0,-0.22308531,0.08672064,0.005539124,0.09805639,0.00024194407,0.06368502,0.121645585,-0.6804888250047548,224.04444444444445,-0.6732576387849721,0.15325313120477155
1940000,0.675301,2.0,-0.22308531,0.08672064,0.005539124,0.09805639,0.00024194407,0.06368502,0.121645585,-0.6804888250047548,224.04444444444445,-0.6732576387849721,0.15325313120477155
1950000,0.6701074,2.0,-0.18800634,0.08870588,0.004847944,0.098767914,0.00024165041,0.06860832,0.13490644,-0.6688013545217666,224.04255319148936,-0.6687731146812439,0.16483582027177227
1950000,0.6701074,2.0,-0.18800634,0.08870588,0.004847944,0.098767914,0.00024165041,0.06860832,0.13490644,-0.6688013545217666,224.04255319148936,-0.6687731146812439,0.16483582027177227
1950000,0.6701074,2.0,-0.18800634,0.08870588,0.004847944,0.098767914,0.00024165041,0.06860832,0.13490644,-0.6688013545217666,224.04255319148936,-0.6687731146812439,0.16483582027177227
1960000,0.6618157,2.0,-0.15525259,0.07055794,0.0056371903,0.0937482,0.00024133886,0.05739925,0.11316593,-0.6583253317013649,228.33333333333334,-0.6662713878376539,0.15401030347011116
1960000,0.6618157,2.0,-0.15525259,0.07055794,0.0056371903,0.0937482,0.00024133886,0.05739925,0.11316593,-0.6583253317013649,228.33333333333334,-0.6662713878376539,0.15401030347011116
1960000,0.6618157,2.0,-0.15525259,0.07055794,0.0056371903,0.0937482,0.00024133886,0.05739925,0.11316593,-0.6583253317013649,228.33333333333334,-0.6662713878376539,0.15401030347011116
1970000,0.7641095,2.0,-0.2010897,0.0740333,0.0033243336,0.09344286,0.00024102684,0.059779625,0.13448961,-0.8058373303004972,236.29268292682926,-0.8058374713106853,0.1553345544323348
1970000,0.7641095,2.0,-0.2010897,0.0740333,0.0033243336,0.09344286,0.00024102684,0.059779625,0.13448961,-0.8058373303004972,236.29268292682926,-0.8058374713106853,0.1553345544323348
1970000,0.7641095,2.0,-0.2010897,0.0740333,0.0033243336,0.09344286,0.00024102684,0.059779625,0.13448961,-0.8058373303004972,236.29268292682926,-0.8058374713106853,0.1553345544323348
1980000,0.69831717,2.0,-0.23006825,0.07258448,0.0069316598,0.100677125,0.00024074783,0.060588345,0.12961346,-0.5927658987806198,210.4468085106383,-0.583971078629079,0.1343135100323707
1980000,0.69831717,2.0,-0.23006825,0.07258448,0.0069316598,0.100677125,0.00024074783,0.060588345,0.12961346,-0.5927658987806198,210.4468085106383,-0.583971078629079,0.1343135100323707
1980000,0.69831717,2.0,-0.23006825,0.07258448,0.0069316598,0.100677125,0.00024074783,0.060588345,0.12961346,-0.5927658987806198,210.4468085106383,-0.583971078629079,0.1343135100323707
1990000,0.70501935,2.0,-0.30695295,0.08344513,0.003869389,0.09999128,0.0002404659,0.055733394,0.111327864,-0.8311036384509255,233.9111111111111,-0.8311037785477109,0.14116840210432807
1990000,0.70501935,2.0,-0.30695295,0.08344513,0.003869389,0.09999128,0.0002404659,0.055733394,0.111327864,-0.8311036384509255,233.9111111111111,-0.8311037785477109,0.14116840210432807
1990000,0.70501935,2.0,-0.30695295,0.08344513,0.003869389,0.09999128,0.0002404659,0.055733394,0.111327864,-0.8311036384509255,233.9111111111111,-0.8311037785477109,0.14116840210432807
2000000,0.6859707,2.0,-0.27448177,0.08761946,0.005398157,0.099334344,0.00024014949,0.049258433,0.08783586,-0.7252044791080565,230.8181818181818,-0.7312519212563833,0.12454586233943701
2000000,0.6859707,2.0,-0.27448177,0.08761946,0.005398157,0.099334344,0.00024014949,0.049258433,0.08783586,-0.7252044791080565,230.8181818181818,-0.7312519212563833,0.12454586233943701
2000000,0.6859707,2.0,-0.27448177,0.08761946,0.005398157,0.099334344,0.00024014949,0.049258433,0.08783586,-0.7252044791080565,230.8181818181818,-0.7312519212563833,0.12454586233943701
2010000,0.7618309,2.0,-0.21470535,0.07713341,0.0035785995,0.10098138,0.00023983265,0.05603791,0.13049442,-0.749410191962782,230.5897435897436,-0.7494103228434538,0.13875938313774383
2010000,0.7618309,2.0,-0.21470535,0.07713341,0.0035785995,0.10098138,0.00023983265,0.05603791,0.13049442,-0.749410191962782,230.5897435897436,-0.7494103228434538,0.13875938313774383
2010000,0.7618309,2.0,-0.21470535,0.07713341,0.0035785995,0.10098138,0.00023983265,0.05603791,0.13049442,-0.749410191962782,230.5897435897436,-0.7494103228434538,0.13875938313774383
2020000,0.81022525,2.0,-0.20273525,0.070629194,0.0048609185,0.0902414,0.00023955005,0.060851,0.14009775,-0.7073406755096383,225.22222222222223,-0.7073408034112718,0.1617091620237463
2020000,0.81022525,2.0,-0.20273525,0.070629194,0.0048609185,0.0902414,0.00023955005,0.060851,0.14009775,-0.7073406755096383,225.22222222222223,-0.7073408034112718,0.1617091620237463
2020000,0.81022525,2.0,-0.20273525,0.070629194,0.0048609185,0.0902414,0.00023955005,0.060851,0.14009775,-0.7073406755096383,225.22222222222223,-0.7073408034112718,0.1617091620237463
2030000,0.7395221,2.0,-0.20666267,0.08309079,0.0051960004,0.09699879,0.00023926918,0.056532748,0.13579802,-0.7172463136553036,221.2608695652174,-0.7109630293316311,0.1449792387481365
2030000,0.7395221,2.0,-0.20666267,0.08309079,0.0051960004,0.09699879,0.00023926918,0.056532748,0.13579802,-0.7172463136553036,221.2608695652174,-0.7109630293316311,0.1449792387481365
2030000,0.7395221,2.0,-0.20666267,0.08309079,0.0051960004,0.09699879,0.00023926918,0.056532748,0.13579802,-0.7172463136553036,221.2608695652174,-0.7109630293316311,0.1449792387481365
2040000,0.72933185,2.0,-0.24325779,0.06413151,0.0050866613,0.093152545,0.00023895611,0.05502956,0.14021096,-0.6988094597555963,232.52380952380952,-0.7058140178059422,0.13350552702755775
2040000,0.72933185,2.0,-0.24325779,0.06413151,0.0050866613,0.093152545,0.00023895611,0.05502956,0.14021096,-0.6988094597555963,232.52380952380952,-0.7058140178059422,0.13350552702755775
2040000,0.72933185,2.0,-0.24325779,0.06413151,0.0050866613,0.093152545,0.00023895611,0.05502956,0.14021096,-0.6988094597555963,232.52380952380952,-0.7058140178059422,0.13350552702755775
2050000,0.7288931,2.0,-0.29622054,0.06899429,0.0057619894,0.09548668,0.00023864338,0.053972293,0.12691665,-0.717083268407309,228.79545454545453,-0.7105349551799686,0.14125806724566015
2050000,0.7288931,2.0,-0.29622054,0.06899429,0.0057619894,0.09548668,0.00023864338,0.053972293,0.12691665,-0.717083268407309,228.79545454545453,-0.7105349551799686,0.14125806724566015
2050000,0.7288931,2.0,-0.29622054,0.06899429,0.0057619894,0.09548668,0.00023864338,0.053972293,0.12691665,-0.717083268407309,228.79545454545453,-0.7105349551799686,0.14125806724566015
2060000,0.7528298,2.0,-0.30134088,0.06410872,0.0069246106,0.099950954,0.0002383315,0.06359604,0.16429286,-0.6323767485117296,221.69565217391303,-0.6324058622121811,0.14576872849189068
2060000,0.7528298,2.0,-0.30134088,0.06410872,0.0069246106,0.099950954,0.0002383315,0.06359604,0.16429286,-0.6323767485117296,221.69565217391303,-0.6324058622121811,0.14576872849189068
2060000,0.7528298,2.0,-0.30134088,0.06410872,0.0069246106,0.099950954,0.0002383315,0.06359604,0.16429286,-0.6323767485117296,221.69565217391303,-0.6324058622121811,0.14576872849189068
2070000,0.79811454,2.0,-0.33289033,0.083526045,0.006198191,0.09605874,0.00023805407,0.056082077,0.12954296,-0.6121031114321557,216.83333333333334,-0.62106207567592,0.14044672430514596
2070000,0.79811454,2.0,-0.33289033,0.083526045,0.006198191,0.09605874,0.00023805407,0.056082077,0.12954296,-0.6121031114321557,216.83333333333334,-0.62106207567592,0.14044672430514596
2070000,0.79811454,2.0,-0.33289033,0.083526045,0.006198191,0.09605874,0.00023805407,0.056082077,0.12954296,-0.6121031114321557,216.83333333333334,-0.62106207567592,0.14044672430514596
2080000,0.79321605,2.0,-0.22204962,0.08678259,0.004020948,0.1017741,0.00023777375,0.056319315,0.14321639,-0.8180888234016795,236.04444444444445,-0.81395462019877,0.14820650183405218
2080000,0.79321605,2.0,-0.22204962,0.08678259,0.004020948,0.1017741,0.00023777375,0.056319315,0.14321639,-0.8180888234016795,236.04444444444445,-0.81395462019877,0.14820650183405218
2080000,0.79321605,2.0,-0.22204962,0.08678259,0.004020948,0.1017741,0.00023777375,0.056319315,0.14321639,-0.8180888234016795,236.04444444444445,-0.81395462019877,0.14820650183405218
2090000,0.70775455,2.0,-0.23148051,0.070046745,0.005131045,0.099403955,0.00023745527,0.05816385,0.15348294,-0.7084572981003412,227.67441860465115,-0.7085194469884385,0.14240595376183993
2090000,0.70775455,2.0,-0.23148051,0.070046745,0.005131045,0.099403955,0.00023745527,0.05816385,0.15348294,-0.7084572981003412,227.67441860465115,-0.7085194469884385,0.14240595376183993
2090000,0.70775455,2.0,-0.23148051,0.070046745,0.005131045,0.099403955,0.00023745527,0.05816385,0.15348294,-0.7084572981003412,227.67441860465115,-0.7085194469884385,0.14240595376183993
2100000,0.68683714,2.0,-0.2595737,0.07996582,0.0054096733,0.09903623,0.00023713926,0.057973146,0.15008749,-0.6864696314494888,226.72727272727272,-0.6933778444925944,0.1380091870151874
2100000,0.68683714,2.0,-0.2595737,0.07996582,0.0054096733,0.09903623,0.00023713926,0.057973146,0.15008749,-0.6864696314494888,226.72727272727272,-0.6933778444925944,0.1380091870151874
2100000,0.68683714,2.0,-0.2595737,0.07996582,0.0054096733,0.09903623,0.00023713926,0.057973146,0.15008749,-0.6864696314494888,226.72727272727272,-0.6933778444925944,0.1380091870151874
2110000,0.66078395,2.0,-0.20934899,0.06948054,0.007391798,0.09800092,0.00023685451,0.05350763,0.118436694,-0.4656287257093936,211.36363636363637,-0.4902016083861506,0.12822714509702351
2110000,0.66078395,2.0,-0.20934899,0.06948054,0.007391798,0.09800092,0.00023685451,0.05350763,0.118436694,-0.4656287257093936,211.36363636363637,-0.4902016083861506,0.12822714509702351
2110000,0.66078395,2.0,-0.20934899,0.06948054,0.007391798,0.09800092,0.00023685451,0.05350763,0.118436694,-0.4656287257093936,211.36363636363637,-0.4902016083861506,0.12822714509702351
2120000,0.652933,2.0,-0.20408347,0.07660037,0.004056736,0.09760449,0.00023657377,0.059355725,0.09628203,-0.7660289181892396,233.2826086956522,-0.7314710850300996,0.1410040819875734
2120000,0.652933,2.0,-0.20408347,0.07660037,0.004056736,0.09760449,0.00023657377,0.059355725,0.09628203,-0.7660289181892396,233.2826086956522,-0.7314710850300996,0.1410040819875734
2120000,0.652933,2.0,-0.20408347,0.07660037,0.004056736,0.09760449,0.00023657377,0.059355725,0.09628203,-0.7660289181892396,233.2826086956522,-0.7314710850300996,0.1410040819875734
2130000,0.68151116,2.0,-0.22764464,0.06570869,0.005138817,0.10343087,0.00023625608,0.05555696,0.122953035,-0.7474919971455598,232.88095238095238,-0.7533334001552227,0.14323467154835545
2130000,0.68151116,2.0,-0.22764464,0.06570869,0.005138817,0.10343087,0.00023625608,0.05555696,0.122953035,-0.7474919971455598,232.88095238095238,-0.7533334001552227,0.14323467154835545
2130000,0.68151116,2.0,-0.22764464,0.06570869,0.005138817,0.10343087,0.00023625608,0.05555696,0.122953035,-0.7474919971455598,232.88095238095238,-0.7533334001552227,0.14323467154835545
2140000,0.6620306,2.0,-0.24047641,0.06791762,0.0040191934,0.10046147,0.00023594052,0.060924847,0.12416711,-0.8281544066295482,235.9512195121951,-0.8239250756800175,0.15991932405158876
2140000,0.6620306,2.0,-0.24047641,0.06791762,0.0040191934,0.10046147,0.00023594052,0.060924847,0.12416711,-0.8281544066295482,235.9512195121951,-0.8239250756800175,0.15991932405158876
2140000,0.6620306,2.0,-0.24047641,0.06791762,0.0040191934,0.10046147,0.00023594052,0.060924847,0.12416711,-0.8281544066295482,235.9512195121951,-0.8239250756800175,0.15991932405158876
2150000,0.6128705,2.0,-0.1795022,0.08718934,0.0058716484,0.09007571,0.00023565648,0.0580601,0.11015765,-0.5667272123021327,208.29545454545453,-0.5762963586383396,0.12958161962322062
2150000,0.6128705,2.0,-0.1795022,0.08718934,0.0058716484,0.09007571,0.00023565648,0.0580601,0.11015765,-0.5667272123021327,208.29545454545453,-0.5762963586383396,0.12958161962322062
2150000,0.6128705,2.0,-0.1795022,0.08718934,0.0058716484,0.09007571,0.00023565648,0.0580601,0.11015765,-0.5667272123021327,208.29545454545453,-0.5762963586383396,0.12958161962322062
2160000,0.65045863,2.0,-0.23264074,0.0831308,0.004366674,0.09405674,0.00023537534,0.06018399,0.121013716,-0.8330289176007247,239.08695652173913,-0.8293185909589131,0.1673603925233086
2160000,0.65045863,2.0,-0.23264074,0.0831308,0.004366674,0.09405674,0.00023537534,0.06018399,0.121013716,-0.8330289176007247,239.08695652173913,-0.8293185909589131,0.1673603925233086
2160000,0.65045863,2.0,-0.23264074,0.0831308,0.004366674,0.09405674,0.00023537534,0.06018399,0.121013716,-0.8330289176007247,239.08695652173913,-0.8293185909589131,0.1673603925233086
2170000,0.67158026,2.0,-0.2625115,0.07309544,0.0041384744,0.09586909,0.00023506054,0.063185796,0.119462214,-0.7229918061142288,227.85365853658536,-0.7229919440862609,0.15829644221585334
2170000,0.67158026,2.0,-0.2625115,0.07309544,0.0041384744,0.09586909,0.00023506054,0.063185796,0.119462214,-0.7229918061142288,227.85365853658536,-0.7229919440862609,0.15829644221585334
2170000,0.67158026,2.0,-0.2625115,0.07309544,0.0041384744,0.09586909,0.00023506054,0.063185796,0.119462214,-0.7229918061142288,227.85365853658536,-0.7229919440862609,0.15829644221585334
2180000,0.59371847,2.0,-0.2587114,0.0804591,0.0032999336,0.0978444,0.00023474677,0.05752208,0.13817285,-0.8561586652538695,236.26190476190476,-0.8951508686656043,0.15831808607271386
2180000,0.59371847,2.0,-0.2587114,0.0804591,0.0032999336,0.0978444,0.00023474677,0.05752208,0.13817285,-0.8561586652538695,236.26190476190476,-0.8951508686656043,0.15831808607271386
2180000,0.59371847,2.0,-0.2587114,0.0804591,0.0032999336,0.0978444,0.00023474677,0.05752208,0.13817285,-0.8561586652538695,236.26190476190476,-0.8951508686656043,0.15831808607271386
2190000,0.73861146,2.0,-0.28877807,0.07360037,0.0045974897,0.09799869,0.00023443202,0.05690226,0.14353612,-0.8028061373841537,234.04651162790697,-0.7647830192432847,0.15566966566798646
2190000,0.73861146,2.0,-0.28877807,0.07360037,0.0045974897,0.09799869,0.00023443202,0.05690226,0.14353612,-0.8028061373841537,234.04651162790697,-0.7647830192432847,0.15566966566798646
2190000,0.73861146,2.0,-0.28877807,0.07360037,0.0045974897,0.09799869,0.00023443202,0.05690226,0.14353612,-0.8028061373841537,234.04651162790697,-0.7647830192432847,0.15566966566798646
2200000,0.74421924,2.0,-0.3175452,0.07041129,0.002384945,0.106995806,0.00023414992,0.06777075,0.18117628,-0.8536909887930606,236.2439024390244,-0.8571111794028964,0.16253077460541612
2200000,0.74421924,2.0,-0.3175452,0.07041129,0.002384945,0.106995806,0.00023414992,0.06777075,0.18117628,-0.8536909887930606,236.2439024390244,-0.8571111794028964,0.16253077460541612
2200000,0.74421924,2.0,-0.3175452,0.07041129,0.002384945,0.106995806,0.00023414992,0.06777075,0.18117628,-0.8536909887930606,236.2439024390244,-0.8571111794028964,0.16253077460541612
2210000,0.7618519,2.0,-0.35064036,0.07099366,0.00464234,0.10070646,0.0002338659,0.061882425,0.1645107,-0.7722369704757713,235.86666666666667,-0.7722371061642964,0.1549121343013313
2210000,0.7618519,2.0,-0.35064036,0.07099366,0.00464234,0.10070646,0.0002338659,0.061882425,0.1645107,-0.7722369704757713,235.86666666666667,-0.7722371061642964,0.1549121343013313
2210000,0.7618519,2.0,-0.35064036,0.07099366,0.00464234,0.10070646,0.0002338659,0.061882425,0.1645107,-0.7722369704757713,235.86666666666667,-0.7722371061642964,0.1549121343013313
2220000,0.74438167,2.0,-0.33356985,0.067204915,0.0041901297,0.10302224,0.0002335547,0.061918996,0.12268808,-0.7975499336840585,235.225,-0.797550068795681,0.1760108900954947
2220000,0.74438167,2.0,-0.33356985,0.067204915,0.0041901297,0.10302224,0.0002335547,0.061918996,0.12268808,-0.7975499336840585,235.225,-0.797550068795681,0.1760108900954947
2220000,0.74438167,2.0,-0.33356985,0.067204915,0.0041901297,0.10302224,0.0002335547,0.061918996,0.12268808,-0.7975499336840585,235.225,-0.797550068795681,0.1760108900954947
2230000,0.75736415,2.0,-0.35922414,0.06548262,0.0016309706,0.09619791,0.00023323929,0.059649397,0.14930299,-0.9346503383968389,244.2439024390244,-0.9346504822009947,0.15732401205090488
2230000,0.75736415,2.0,-0.35922414,0.06548262,0.0016309706,0.09619791,0.00023323929,0.059649397,0.14930299,-0.9346503383968389,244.2439024390244,-0.9346504822009947,0.15732401205090488
2230000,0.75736415,2.0,-0.35922414,0.06548262,0.0016309706,0.09619791,0.00023323929,0.059649397,0.14930299,-0.9346503383968389,244.2439024390244,-0.9346504822009947,0.15732401205090488
2240000,0.7377856,2.0,-0.33278924,0.057520922,0.0057672714,0.09731718,0.00023295374,0.061136056,0.16464996,-0.7262539019630778,227.57142857142858,-0.7195772972048783,0.14419983736262088
2240000,0.7377856,2.0,-0.33278924,0.057520922,0.0057672714,0.09731718,0.00023295374,0.061136056,0.16464996,-0.7262539019630778,227.57142857142858,-0.7195772972048783,0.14419983736262088
2240000,0.7377856,2.0,-0.33278924,0.057520922,0.0057672714,0.09731718,0.00023295374,0.061136056,0.16464996,-0.7262539019630778,227.57142857142858,-0.7195772972048783,0.14419983736262088
2250000,0.71705097,2.0,-0.25536266,0.038746014,0.005272552,0.09922321,0.00023267092,0.055041682,0.17979047,-0.6381063205982618,216.4468085106383,-0.638134813055079,0.13174242678871181
2250000,0.71705097,2.0,-0.25536266,0.038746014,0.005272552,0.09922321,0.00023267092,0.055041682,0.17979047,-0.6381063205982618,216.4468085106383,-0.638134813055079,0.13174242678871181
2250000,0.71705097,2.0,-0.25536266,0.038746014,0.005272552,0.09922321,0.00023267092,0.055041682,0.17979047,-0.6381063205982618,216.4468085106383,-0.638134813055079,0.13174242678871181
2260000,0.66468954,2.0,-0.26913276,0.057037283,0.005429145,0.10060434,0.00023235733,0.058364086,0.13956156,-0.7635302396057259,223.38636363636363,-0.7687556187311808,0.1494687430560589
2260000,0.66468954,2.0,-0.26913276,0.057037283,0.005429145,0.10060434,0.00023235733,0.058364086,0.13956156,-0.7635302396057259,223.38636363636363,-0.7687556187311808,0.1494687430560589
2260000,0.66468954,2.0,-0.26913276,0.057037283,0.005429145,0.10060434,0.00023235733,0.058364086,0.13956156,-0.7635302396057259,223.38636363636363,-0.7687556187311808,0.1494687430560589
2270000,0.71494216,2.0,-0.26446846,0.058348656,0.005280918,0.09107281,0.00023204484,0.05697462,0.12588808,-0.673530238781082,223.5,-0.673530369319699,0.13975996322485365
2270000,0.71494216,2.0,-0.26446846,0.058348656,0.005280918,0.09107281,0.00023204484,0.05697462,0.12588808,-0.673530238781082,223.5,-0.673530369319699,0.13975996322485365
2270000,0.71494216,2.0,-0.26446846,0.058348656,0.005280918,0.09107281,0.00023204484,0.05697462,0.12588808,-0.673530238781082,223.5,-0.673530369319699,0.13975996322485365
2280000,0.70800376,2.0,-0.294081,0.075217,0.0033915285,0.09445782,0.00023173072,0.056613505,0.15699568,-0.7729689272304694,232.1860465116279,-0.7675635601793017,0.1446810416943793
2280000,0.70800376,2.0,-0.294081,0.075217,0.0033915285,0.09445782,0.00023173072,0.056613505,0.15699568,-0.7729689272304694,232.1860465116279,-0.7675635601793017,0.1446810416943793
